date_time,soil moisture,sm
2015-04-01,0.211,0.5
2015-04-02,0.19,0.47
2015-04-03,0.182,0.44
2015-04-04,0.176,0.42
2015-04-05,0.171,0.38
2015-04-06,0.167,0.39
2015-04-07,0.163,0.43032748
2015-04-08,0.161,0.42
2015-04-09,0.157,0.41570914
2015-04-10,0.154,0.3962881
2015-04-11,0.152,0.39254564
2015-04-12,0.149,0.39999998
2015-04-13,0.148,0.5
2015-04-14,0.153,0.42624453
2015-04-15,0.154,0.47
2015-04-16,0.154,0.42
2015-04-17,0.152,0.37
2015-04-18,0.149,0.39
2015-04-19,0.147,0.35
2015-04-20,0.145,0.35999998
2015-04-21,0.142,0.32999998
2015-04-22,0.14,0.34755397
2015-04-23,0.138,0.32
2015-04-24,0.137,0.36004309999999995
2015-04-25,0.136,0.39004356
2015-04-26,0.135,0.41
2015-04-27,0.133,0.3626152
2015-04-28,0.131,0.32
2015-04-29,0.13,0.38
2015-04-30,0.129,0.44
2015-05-01,0.129,0.45999998
2015-05-02,0.129,0.4272617
2015-05-03,0.127,0.35999998
2015-05-04,0.128,0.48371187
2015-05-05,0.132,0.44624454
2015-05-06,0.135,0.44
2015-05-07,0.133,0.44782382
2015-05-08,0.134,0.42844975
2015-05-09,0.133,0.38
2015-05-10,0.133,0.44258186
2015-05-11,0.133,0.40253264
2015-05-12,0.131,0.33633074
2015-05-13,0.131,0.43586788
2015-05-14,0.131,0.39999998
2015-05-15,0.131,0.37188613
2015-05-16,0.13,0.35884678
2015-05-17,0.129,0.373812
2015-05-18,0.129,0.35
2015-05-19,0.129,0.42999998
2015-05-20,0.13,0.42
2015-05-21,0.132,0.38644007
2015-05-22,0.133,0.37
2015-05-23,0.132,0.38
2015-05-24,0.131,0.32
2015-05-25,0.13,0.39652583
2015-05-26,0.129,0.36756745
2015-05-27,0.129,0.36130896
2015-05-28,0.128,0.33139244
2015-05-29,0.127,0.39004356
2015-05-30,0.127,0.4502347
2015-05-31,0.126,0.43657202
2015-06-01,0.171,0.42
2015-06-02,0.179,0.3962881
2015-06-03,0.208,0.42126632
2015-06-04,0.186,0.39004356
2015-06-05,0.175,0.35
2015-06-06,0.168,0.32
2015-06-07,0.164,0.33386856
2015-06-08,0.159,0.36695236
2015-06-09,0.156,0.3
2015-06-10,0.154,0.31
2015-06-11,0.151,0.28
2015-06-12,0.148,0.33197203
2015-06-13,0.145,0.34510890000000005
2015-06-14,0.158,0.46497822
2015-06-15,0.152,0.37877676
2015-06-16,0.148,0.32
2015-06-17,0.145,0.3539392
2015-06-18,0.144,0.42751086
2015-06-19,0.145,0.40880320000000003
2015-06-20,0.144,0.36996025
2015-06-21,0.142,0.37751088
2015-06-22,0.141,0.42
2015-06-23,0.179,0.42
2015-06-24,0.171,0.34
2015-06-25,0.165,0.36046508
2015-06-26,0.159,0.37755442
2015-06-27,0.156,0.34
2015-06-28,0.154,0.38
2015-06-29,0.152,0.41
2015-06-30,0.15,0.32
2015-07-01,0.147,0.35506442
2015-07-02,0.144,0.32755443
2015-07-03,0.141,0.3347445
2015-07-04,0.138,0.29
2015-07-05,0.136,0.3299557
2015-07-06,0.134,0.37891743
2015-07-07,0.132,0.36375543
2015-07-08,0.129,0.3712663
2015-07-09,0.129,0.42624453
2015-07-10,0.127,0.3924891
2015-07-11,0.125,0.39
2015-07-12,0.124,0.41
2015-07-13,0.122,0.37500727
2015-07-14,0.122,0.37510428
2015-07-15,0.12,0.32
2015-07-16,0.118,0.35999998
2015-07-17,0.116,0.35
2015-07-18,0.114,0.34
2015-07-19,0.112,0.35502177
2015-07-20,0.111,0.41750997
2015-07-21,0.11,0.43638426
2015-07-22,0.11,0.35
2015-07-23,0.108,0.41
2015-07-24,0.107,0.35815132
2015-07-25,0.105,0.29741895
2015-07-26,0.161,0.4966713
2015-07-27,0.16,0.41502178
2015-07-28,0.148,0.45499122
2015-07-29,0.18,0.42
2015-07-30,0.163,0.45999998
2015-07-31,0.153,0.41394725
2015-08-01,0.145,0.47498706
2015-08-02,0.138,0.40503478
2015-08-03,0.133,0.39
2015-08-04,0.129,0.42
2015-08-05,0.126,0.44
2015-08-06,0.124,0.39892918
2015-08-07,0.121,0.37133586
2015-08-08,0.118,0.40502086
2015-08-09,0.115,0.37253220000000004
2015-08-10,0.111,0.343327
2015-08-11,0.108,0.38492548
2015-08-12,0.105,0.32999998
2015-08-13,0.102,0.3552425
2015-08-14,0.099,0.32175136
2015-08-15,0.096,0.33373606
2015-08-16,0.095,0.41
2015-08-17,0.095,0.41
2015-08-18,0.094,0.36116832
2015-08-19,0.091,0.31
2015-08-20,0.088,0.31721455
2015-08-21,0.086,0.26
2015-08-22,0.084,0.28
2015-08-23,0.082,0.27199042
2015-08-24,0.08,0.23117921
2015-08-25,0.079,0.36628765
2015-08-26,0.078,0.40877724
2015-08-27,0.078,0.38134888
2015-08-28,0.08,0.40255865
2015-08-29,0.08,0.34
2015-08-30,0.08,0.33763698
2015-08-31,0.079,0.3670172
2015-09-01,0.106,0.5211792000000001
2015-09-02,0.152,0.4258611
2015-09-03,0.144,0.38
2015-09-04,0.137,0.39
2015-09-05,0.202,0.43578964
2015-09-06,0.183,0.45244148
2015-09-07,0.166,0.39631408
2015-09-08,0.156,0.34
2015-09-09,0.149,0.37
2015-09-10,0.143,0.34797594
2015-09-11,0.139,0.3588208
2015-09-12,0.136,0.37694305
2015-09-13,0.138,0.40816584
2015-09-14,0.187,0.44
2015-09-15,0.208,0.44647926
2015-09-16,0.184,0.39998943
2015-09-17,0.186,0.43666476
2015-09-18,0.178,0.44314405
2015-09-19,0.17,0.39631408
2015-09-20,0.164,0.39
2015-09-21,0.159,0.38877723
2015-09-22,0.156,0.39
2015-09-23,0.155,0.3778263
2015-09-24,0.154,0.4012663
2015-09-25,0.154,0.43625754
2015-09-26,0.161,0.41
2015-09-27,0.16,0.39999998
2015-09-28,0.156,0.37060806
2015-09-29,0.153,0.35468188
2015-09-30,0.149,0.39004356
2015-10-01,0.146,0.34
2015-10-02,0.144,0.32999998
2015-10-03,0.141,0.34470692
2015-10-04,0.139,0.34
2015-10-05,0.137,0.35012606
2015-10-06,0.136,0.35664576
2015-10-07,0.135,0.45499122
2015-10-08,0.191,0.51371187
2015-10-09,0.194,0.5
2015-10-10,0.189,0.42
2015-10-11,0.178,0.41
2015-10-12,0.17,0.42753205
2015-10-13,0.166,0.4114183
2015-10-14,0.162,0.42999998
2015-10-15,0.16,0.41
2015-10-16,0.156,0.39999998
2015-10-17,0.154,0.4992228
2015-10-18,0.153,0.47124392
2015-10-19,0.154,0.4125174
2015-10-20,0.152,0.41
2015-10-21,0.151,0.38
2015-10-22,0.15,0.47117513
2015-10-23,0.15,0.42971605
2015-10-24,0.148,0.43596065
2015-10-25,0.146,0.42126632
2015-10-26,0.145,0.43602002
2015-10-27,0.142,0.41
2015-10-28,0.141,0.39
2015-10-29,0.139,0.4114183
2015-10-30,0.138,0.42126632
2015-10-31,0.137,0.39
2015-11-01,0.136,0.39999998
2015-11-02,0.135,0.42
2015-11-03,0.134,0.41752386
2015-11-04,0.134,0.43315464
2015-11-05,0.133,0.42
2015-11-06,0.133,0.47686649999999997
2015-11-07,0.133,0.54
2015-11-08,0.194,0.46873367
2015-11-09,0.182,0.51744366
2015-11-10,0.192,0.61
2015-11-11,0.192,0.49746603
2015-11-12,0.198,0.50526214
2015-11-13,0.19,0.47826236
2015-11-14,0.186,0.44
2015-11-15,0.202,0.48999998
2015-11-16,0.188,0.71999997
2015-11-17,0.196,0.47748846
2015-11-18,0.189,0.5642903
2015-11-19,0.199,0.47
2015-11-20,0.196,0.48
2015-11-21,0.195,0.49403933
2015-11-22,0.183,0.41
2015-11-24,0.175,0.47
2015-11-25,0.179,0.48
2015-11-26,0.18,0.47
2015-11-27,0.177,0.48999998
2015-11-28,0.175,0.62
2015-11-29,0.196,0.48358092
2015-11-30,0.209,0.5183277000000001
2015-12-01,0.194,0.49864309999999995
2015-12-02,0.186,0.61
2015-12-03,0.183,0.51
2015-12-05,0.188,0.501473
2015-12-06,0.213,0.53986526
2015-12-07,0.196,0.5
2015-12-08,0.186,0.5
2015-12-09,0.181,0.46556208
2015-12-10,0.178,0.5106590999999999
2015-12-11,0.191,0.46437740000000005
2015-12-12,0.204,0.45999998
2015-12-13,0.194,0.5
2015-12-14,0.193,0.45999998
2015-12-15,0.196,0.55
2015-12-16,0.196,0.50371057
2015-12-17,0.187,0.50035
2015-12-18,0.182,0.5128866
2015-12-19,0.18,0.4798302
2015-12-20,0.178,0.45
2015-12-21,0.176,0.48790836
2015-12-22,0.18,0.46400574
2015-12-23,0.193,0.5720128999999999
2015-12-24,0.198,0.47348735
2015-12-25,0.188,0.45999998
2015-12-26,0.181,0.54
2015-12-27,0.22,0.54058534
2015-12-28,0.198,0.47
2015-12-29,0.188,0.47248779999999996
2015-12-30,0.182,0.51
2015-12-31,0.178,0.45
2016-01-01,0.175,0.46437740000000005
2016-01-02,0.174,0.52463317
2016-01-03,0.172,0.34
2016-01-04,0.17,0.32
2016-01-05,0.168,0.3
2016-01-06,0.166,0.32999998
2016-01-07,0.163,0.32
2016-01-08,0.161,0.37
2016-01-09,0.16,0.35
2016-01-10,0.165,0.44
2016-01-11,0.18,0.47733638
2016-01-12,0.186,0.48
2016-01-13,0.192,0.5
2016-01-14,0.192,0.5
2016-01-15,0.191,0.48999998
2016-01-16,0.187,0.31
2016-01-19,0.174,0.31
2016-01-24,0.162,0.36643404
2016-01-25,0.206,0.57
2016-01-26,0.207,0.57
2016-01-27,0.212,0.5222229
2016-01-28,0.208,0.4768559
2016-01-29,0.197,0.48999998
2016-01-30,0.195,0.45
2016-01-31,0.195,0.45999998
2016-02-01,0.199,0.42999998
2016-02-02,0.203,0.46585548
2016-02-03,0.197,0.44
2016-02-04,0.192,0.45999998
2016-02-05,0.189,0.41
2016-02-06,0.186,0.4521941
2016-02-07,0.188,0.48283842
2016-02-08,0.186,0.43810263
2016-02-09,0.204,0.47062194
2016-02-10,0.203,0.42
2016-02-11,0.197,0.45
2016-02-12,0.192,0.42
2016-02-13,0.186,0.29
2016-02-14,0.18,0.31
2016-02-15,0.175,0.29
2016-02-16,0.172,0.29
2016-02-17,0.168,0.29
2016-02-18,0.166,0.35999998
2016-02-19,0.164,0.35999998
2016-02-20,0.163,0.39999998
2016-02-21,0.191,0.45875479999999996
2016-02-22,0.217,0.47
2016-02-23,0.202,0.48999998
2016-02-24,0.194,0.45999998
2016-02-25,0.192,0.39999998
2016-02-26,0.189,0.38
2016-02-27,0.187,0.32
2016-02-28,0.184,0.32
2016-02-29,0.181,0.35
2016-03-01,0.179,0.34
2016-03-02,0.177,0.47
2016-03-03,0.202,0.38
2016-03-04,0.196,0.45999998
2016-03-05,0.191,0.45
2016-03-06,0.19,0.47
2016-03-07,0.188,0.45999998
2016-03-08,0.187,0.44
2016-03-09,0.186,0.42
2016-03-10,0.184,0.44
2016-03-11,0.181,0.42999998
2016-03-12,0.179,0.37
2016-03-13,0.176,0.42
2016-03-14,0.175,0.47
2016-03-15,0.174,0.42999998
2016-03-16,0.172,0.42
2016-03-17,0.17,0.42
2016-03-18,0.169,0.41603473
2016-03-19,0.167,0.42999998
2016-03-20,0.165,0.42408290000000004
2016-03-21,0.163,0.43375546
2016-03-22,0.161,0.41504776
2016-03-23,0.159,0.42126632
2016-03-24,0.157,0.38
2016-03-25,0.156,0.41
2016-03-26,0.155,0.42999998
2016-03-27,0.154,0.43315464
2016-03-28,0.154,0.42999998
2016-03-29,0.154,0.42
2016-03-30,0.154,0.42
