date_time,soil moisture,Soil_Moisture
2015-04-01 05:00:00,0.22,0.1962313
2015-04-02 05:00:00,0.208,0.18919191
2015-04-04 05:00:00,0.197,0.16767336
2015-04-06 05:00:00,0.193,0.22497045
2015-04-07 05:00:00,0.189,0.1391078
2015-04-09 05:00:00,0.182,0.14351346
2015-04-12 05:00:00,0.182,0.14771535
2015-04-14 05:00:00,0.213,0.13827807
2015-04-15 05:00:00,0.216,0.16427647
2015-04-19 05:00:00,0.19,-0.0069716032999999995
2015-04-20 05:00:00,0.182,-0.35229942
2015-04-24 05:00:00,0.169,0.12469812
2015-04-30 05:00:00,0.195,0.1536944
2015-05-02 05:00:00,0.213,0.13504781
2015-05-03 05:00:00,0.203,0.124988124
2015-05-05 05:00:00,0.214,0.15393496
2015-05-07 05:00:00,0.231,0.21931131
2015-05-08 05:00:00,0.215,0.17997287
2015-05-10 05:00:00,0.217,0.18886168
2015-05-12 05:00:00,0.201,0.16150945
2015-05-13 05:00:00,0.218,0.15066670000000001
2015-05-15 05:00:00,0.212,0.14132792
2015-05-18 05:00:00,0.21,0.13003038
2015-05-20 05:00:00,0.226,0.14723627
2015-05-23 05:00:00,0.222,0.13763975
2015-05-25 05:00:00,0.213,0.09944222
2015-05-26 05:00:00,0.226,0.10230959
2015-05-28 05:00:00,0.214,0.109702475
2015-05-30 05:00:00,0.243,0.23334336
2015-05-31 05:00:00,0.246,0.15195581
2015-06-02 05:00:00,0.233,0.19976467
2015-06-05 05:00:00,0.22,0.07120563
2015-06-07 05:00:00,0.211,0.1204444
2015-06-10 05:00:00,0.197,0.075234026
2015-06-12 05:00:00,0.179,0.08322609
2015-06-13 05:00:00,0.165,0.06713150000000001
2015-06-15 05:00:00,0.22,0.11337775
2015-06-17 05:00:00,0.199,0.100107856
2015-06-18 05:00:00,0.235,-0.014449256499999999
2015-06-20 05:00:00,0.215,0.13504839
2015-06-23 05:00:00,0.229,-0.33997557
2015-06-25 05:00:00,0.206,0.1138888
2015-06-28 05:00:00,0.186,0.104661405
2015-07-01 05:00:00,0.165,0.10471480000000001
2015-07-03 05:00:00,0.117,0.08307489
2015-07-05 05:00:00,0.1,0.09815124
2015-07-06 05:00:00,0.097,0.09315149
2015-07-08 05:00:00,0.092,0.14359099
2015-07-10 05:00:00,0.148,0.14366932
2015-07-11 05:00:00,0.128,0.09158924
2015-07-13 05:00:00,0.112,0.095869355
2015-07-16 05:00:00,0.099,0.07483886
2015-10-14 05:00:00,0.194,0.13485344
2015-10-16 05:00:00,0.191,0.117064536
2015-10-17 05:00:00,0.191,0.1696486
2015-10-19 05:00:00,0.189,0.12028498
2015-10-21 05:00:00,0.188,0.12831585
2015-10-22 05:00:00,0.195,0.14499967
2015-10-24 05:00:00,0.199,0.15455738
2015-10-26 05:00:00,0.195,0.21008295
2015-10-27 05:00:00,0.194,-0.35304695
2015-10-29 05:00:00,0.193,0.14529882
2015-11-01 05:00:00,0.191,0.120440155
2015-11-03 05:00:00,0.193,0.12010389
