date_time,soil moisture,SM
2015-04-01 05:00:00,0.196,0.24239999
2015-04-02 05:00:00,0.194,0.19139999
2015-04-04 05:00:00,0.188,0.1875
2015-04-06 05:00:00,0.183,0.175
2015-04-07 05:00:00,0.18,0.154
2015-04-09 05:00:00,0.211,0.1604
2015-04-10 05:00:00,0.205,0.1476
2015-04-11 05:00:00,0.2,0.17379999
2015-04-12 05:00:00,0.198,0.182
2015-04-14 05:00:00,0.189,0.1744
2015-04-15 05:00:00,0.185,0.1743
2015-04-16 05:00:00,0.18,0.1382
2015-04-17 05:00:00,0.176,0.14899999
2015-04-19 05:00:00,0.17,0.0736
2015-04-20 05:00:00,0.168,0.0235
2015-04-22 05:00:00,0.171,0.1287
2015-04-24 05:00:00,0.168,0.1103
2015-04-25 05:00:00,0.17,0.094
2015-04-27 05:00:00,0.201,0.13679999
2015-04-29 05:00:00,0.189,0.1384
2015-04-30 05:00:00,0.208,0.1784
2015-05-02 05:00:00,0.203,0.15879999
2015-05-03 05:00:00,0.213,0.091199994
2015-05-04 05:00:00,0.201,0.278
2015-05-05 05:00:00,0.207,0.1804
2015-05-07 05:00:00,0.194,0.2554
2015-05-08 05:00:00,0.192,0.2039
2015-05-10 05:00:00,0.194,0.21519999
2015-05-12 05:00:00,0.187,0.19029999
2015-05-13 05:00:00,0.186,0.1977
2015-05-15 05:00:00,0.208,0.16239999
2015-05-16 05:00:00,0.204,0.1362
2015-05-17 05:00:00,0.198,0.1681
2015-05-18 05:00:00,0.192,0.1638
2015-05-20 05:00:00,0.189,0.1892
2015-05-21 05:00:00,0.186,0.1611
2015-05-22 05:00:00,0.183,0.1731
2015-05-23 05:00:00,0.181,0.1592
2015-05-25 05:00:00,0.194,0.1512
2015-05-26 05:00:00,0.208,0.120299995
2015-05-28 05:00:00,0.215,0.1594
2015-05-30 05:00:00,0.234,0.3046
2015-05-31 05:00:00,0.213,0.1823
2015-06-02 05:00:00,0.198,0.2472
2015-06-03 05:00:00,0.192,0.22929999
2015-06-04 05:00:00,0.189,0.2661
2015-06-05 05:00:00,0.183,0.1407
2015-06-07 05:00:00,0.168,0.1607
2015-06-08 05:00:00,0.155,0.1751
2015-06-09 05:00:00,0.152,0.16
2015-06-10 05:00:00,0.197,0.1149
2015-06-12 05:00:00,0.182,0.12719999
2015-06-13 05:00:00,0.188,0.1056
2015-06-15 05:00:00,0.194,0.16309999
2015-06-17 05:00:00,0.18,0.1617
2015-06-18 05:00:00,0.25,0.1612
2015-06-20 05:00:00,0.207,0.1853
2015-06-21 05:00:00,0.199,0.1407
2015-06-22 05:00:00,0.193,0.2676
2015-06-23 05:00:00,0.191,0.00049999997
2015-06-25 05:00:00,0.185,0.1618
2015-06-26 05:00:00,0.175,0.1311
2015-06-28 05:00:00,0.141,0.1314
2015-07-01 05:00:00,0.093,0.0946
2015-07-03 05:00:00,0.086,0.1295
2015-07-05 05:00:00,0.088,0.2067
2015-07-06 05:00:00,0.088,0.1318
2015-07-08 05:00:00,0.089,0.1959
2015-07-10 05:00:00,0.088,0.2155
2015-07-11 05:00:00,0.086,0.1528
2015-07-13 05:00:00,0.083,0.1564
2015-07-14 05:00:00,0.081,0.1276
2015-07-15 05:00:00,0.081,0.16319999
2015-07-16 05:00:00,0.082,0.116299994
2015-07-18 05:00:00,0.082,0.1166
2015-07-19 05:00:00,0.081,0.091199994
2015-07-21 05:00:00,0.082,0.1705
2015-07-23 05:00:00,0.123,0.0379
2015-07-24 05:00:00,0.153,0.112399995
2015-07-26 05:00:00,0.207,0.1959
2015-07-28 05:00:00,0.19,0.2041
2015-07-29 05:00:00,0.182,0.168
2015-07-31 05:00:00,0.17,0.18169999
2015-08-01 05:00:00,0.177,0.0997
2015-08-02 05:00:00,0.166,0.17019999
2015-08-03 05:00:00,0.159,0.12789999
2015-08-06 05:00:00,0.133,0.1255
2015-08-08 05:00:00,0.107,0.15359999
2015-08-10 05:00:00,0.088,0.161
2015-08-11 05:00:00,0.091,0.1241
2015-08-13 05:00:00,0.098,0.14559999
2015-08-15 05:00:00,0.091,0.16409999
2015-08-16 05:00:00,0.087,0.1471
2015-08-18 05:00:00,0.081,0.1442
2015-08-20 05:00:00,0.078,0.1442
2015-08-21 05:00:00,0.08,0.1184
2015-08-23 05:00:00,0.139,0.1121
2015-08-24 05:00:00,0.152,0.0947
2015-08-26 05:00:00,0.136,0.17029999
2015-08-28 05:00:00,0.184,0.18439999
2015-08-29 05:00:00,0.179,0.0845
2015-08-31 05:00:00,0.219,0.1504
2015-09-02 05:00:00,0.19,0.2165
2015-09-03 05:00:00,0.185,0.1583
2015-09-05 05:00:00,0.177,0.2171
2015-09-06 05:00:00,0.173,0.1256
2015-09-07 05:00:00,0.177,0.2857
2015-09-08 05:00:00,0.193,0.1741
2015-09-10 05:00:00,0.196,0.132
2015-09-11 05:00:00,0.236,0.0743
2015-09-12 05:00:00,0.225,0.21169999
2015-09-13 05:00:00,0.217,0.2434
2015-09-15 05:00:00,0.199,0.2428
2015-09-16 05:00:00,0.193,0.15779999
2015-09-18 05:00:00,0.197,0.2324
2015-09-20 05:00:00,0.192,0.0199
